TYPE,ID,EMPLOYEE,Supplier,Cuenta,Proyecto,Producto,Rubro,Descripcion,Currency,"Net amount","Tax amount","Gross amount",State,"Asked at",Mes,Semana,Notes,"Additional info","Link to the request"
BUDGET,C-133,,,"COSTO DE VENTAS","PRONAPRED ZIHUATANEJO 2015",CINE,VIATICOS,"GASOLINA ZIHUATANEJO",,,,4524,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,C-134,,,"COSTO DE VENTAS","PRONAPRED ZIHUATANEJO 2015",CINE,VIATICOS,"CASETAS ZIHUATANEJO",,,,2784,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,D-135,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL",PRODUCTOR,,,,1582,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-136,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL",CHOFER,,,,1006,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-137,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL","ASISTENTE DE MONTAJE",,,,863,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-138,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL",ANIMADOR,,,,1438,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-139,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL","PRODUCTOR - FINIQUITO",,,,76,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-140,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL","CHOFER- FINIQUITO",,,,48,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-141,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL","ASISTENTE DE MONTAJE - FINIQUITO",,,,41,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-142,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS DE PERSONAL","ANIMADOR - FINIQUITO",,,,69,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-143,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,IMPRESOS,"BRANDEO CARTELERA",,,,2088,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-144,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,IMPRESOS,LONAS,,,,522,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-145,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS X FUNCION","GASOLINA CAMIONETAS CINE",,,,696,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-146,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS X FUNCION",PALOMITAS,,,,1206,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-147,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS X FUNCION","BOLSA PALOMITAS",,,,1252,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-148,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS X FUNCION","REFRESCO 2 LITROS",,,,699,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-149,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"GASTOS X FUNCION",VASOS,,,,835,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-150,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"RENTAS ACTIVOS","RENTA PLANTA DE LUZ O GASOLINA PARA PLANTAS",,,,1160,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-151,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,VIATICOS,"ALIMENTOS CINE FORANEO",,,,1338,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-152,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,VIATICOS,"HOSPEDAJE CINE FORANEO",,,,2380,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-153,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,"ARTICULOS DE USOS MULTIPLES","INSUMOS CINE",,,,406,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-154,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,VIATICOS,"GASOLINA ACAPULCO",,,,3132,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,D-155,,,"COSTO DE VENTAS","PRONAPRED ACAPULCO 2015",CINE,VIATICOS,"CASETAS ACAPULCO",,,,1392,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-156,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",PRODUCTOR,,,,4315,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,E-157,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",PRODUCTOR,,,,8630,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-158,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",PRODUCTOR,,,,8630,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-159,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","JEFE DE MONTAJE",,,,6638,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-160,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","JEFE DE MONTAJE",,,,4979,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-161,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",CHOFER,,,,10622,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-162,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",CHOFER,,,,7966,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-163,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","ASISTENTE DE MONTAJE",,,,13941,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-164,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","ASISTENTE DE MONTAJE",,,,10456,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-165,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","INSTRUCTOR ZUMBA",,,,3596,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-166,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","INSTRUCTOR ZUMBA",,,,5034,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-167,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",ANIMADOR,,,,9294,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-168,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",ANIMADOR,,,,6970,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-169,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","PRODUCTOR - FINIQUITO",,,,1044,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-170,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","JEFE DE MONTAJE - FINIQUITO",,,,562,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-171,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","CHOFER- FINIQUITO",,,,899,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-172,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","ASISTENTE DE MONTAJE - FINIQUITO",,,,1180,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,E-173,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","INSTRUCTOR ZUMBA",,,,417,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-174,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL","ANIMADOR - FINIQUITO",,,,787,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-175,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"BRANDEO ARCO",,,,4060,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-176,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"BRANDEO CABINA VIDEO",,,,1740,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-177,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"BRANDEO CARTELERA",,,,4176,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-178,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"BRANDEO CONCHAS",,,,4060,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-179,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"BRANDEO VALLAS",,,,13920,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-180,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"CUBRE SILLAS",,,,22272,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-181,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,ESCENARIO,,,,2900,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-182,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"FALDON PANTALLA",,,,812,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-183,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,"VOLANTES PARA EL EVENTO",,,,2784,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-184,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,LONAS,,,,6960,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-185,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,IMPRESOS,POSTERS,,,,8700,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-186,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA PERIFONEO",,,,2030,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,E-187,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA PERIFONEO",,,,1218,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-188,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA PERIFONEO",,,,1624,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-189,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA PERIFONEO",,,,1218,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-190,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA CAMIONETAS CINE",,,,2088,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-191,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA CAMIONETAS CINE",,,,2784,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-192,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","GASOLINA CAMIONETAS CINE",,,,2088,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-193,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION",PALOMITAS,,,,6032,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,E-194,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION",PALOMITAS,,,,6032,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-195,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","BOLSA PALOMITAS",,,,6264,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-196,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","BOLSA PALOMITAS",,,,6264,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-197,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","REFRESCO 2 LITROS",,,,3497,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,E-198,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION","REFRESCO 2 LITROS",,,,3497,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-199,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION",VASOS,,,,4176,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-200,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS X FUNCION",VASOS,,,,4176,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-201,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"RENTAS ACTIVOS","RENTA PLANTA DE LUZ O GASOLINA PARA PLANTAS",,,,10440,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-202,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"RENTAS ACTIVOS","RENTA PLANTA DE LUZ O GASOLINA PARA PLANTAS",,,,13920,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-203,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"RENTAS ACTIVOS","RENTA PLANTA DE LUZ O GASOLINA PARA PLANTAS",,,,10440,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-204,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"ALIMENTOS CINE FORANEO",,,,5017,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-205,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"ALIMENTOS CINE FORANEO",,,,6690,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-206,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"ALIMENTOS CINE FORANEO",,,,5017,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-207,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"HOSPEDAJE CINE FORANEO",,,,8925,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-208,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"HOSPEDAJE CINE FORANEO",,,,11900,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-209,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"HOSPEDAJE CINE FORANEO",,,,8925,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-210,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"ARTICULOS DE USOS MULTIPLES","MATERIAL DE LIMPIEZA",,,,116,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,E-211,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"ARTICULOS DE USOS MULTIPLES","MATERIAL DE LIMPIEZA",,,,116,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-212,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"ARTICULOS DE USOS MULTIPLES","INSUMOS CINE",,,,1218,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-213,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"ARTICULOS DE USOS MULTIPLES","INSUMOS CINE",,,,1624,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-214,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"ARTICULOS DE USOS MULTIPLES","INSUMOS CINE",,,,1218,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,E-215,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"DINAMICAS (ACTIVACIONES)CINE","MATERIALES DE ACTIVACION",,,,5800,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-216,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,"GASTOS DE PERSONAL",UNIFORMES,,,,2784,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,E-217,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"CASETAS MEX-TOL",,,,1160,0-BUDGET,16/02/2015,02/2015,08-15,,,
BUDGET,E-218,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"CASETAS MEX-TOL",,,,464,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,E-219,,,"COSTO DE VENTAS","CENTRO NAL 2014",CINE,VIATICOS,"CASETAS MEX-TOL",,,,464,0-BUDGET,02/03/2015,03/2015,10-15,,,
BUDGET,F-220,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,29/12/2014,12/2014,01-14,,,
BUDGET,F-221,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-222,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-223,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-224,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-225,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-226,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-227,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-228,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-229,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-230,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-231,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-232,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-233,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-234,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-235,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-236,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-237,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-238,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-239,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-240,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-241,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-242,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-243,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,52038.67,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-244,,,,"GASTO FIJO",SISTEMAS,NOMINA,"GERENTE DE SISTEMAS",,,,26019.33,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-245,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,29/12/2014,12/2014,01-14,,,
BUDGET,F-246,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-247,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-248,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-249,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-250,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-251,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-252,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-253,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-254,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-255,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-256,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-257,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-258,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-259,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-260,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-261,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-262,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-263,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-264,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-265,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-266,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-267,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-268,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,18593.872,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-269,,,,"GASTO FIJO",SISTEMAS,NOMINA,PROGRAMADOR,,,,9296.936,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-270,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,3480,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-271,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,3480,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-272,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-273,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-274,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-275,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-276,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-277,,,,"GASTO VARIABLE",SISTEMAS,BONO,"PROGRAMADOR BONO",,,,6960,0-BUDGET,10/08/2015,08/2015,33-15,,,
